movies_0,news_1,nfl_2,pcmasterrace_3,relationships_4,y,predict
0.996125957871,0.00147033485744,0.00124470919468,0.000358131568494,0.000800866507946,0,0
,,,,,4,0
,,,,,0,0
,,,,,1,0
0.999049309434,3.48729205456e-06,0.0,0.000947203273682,0.0,3,0
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,1,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0299598875062,0.0355968067243,0.746727011129,0.00223030180905,0.185485992831,3,2
,,,,,3,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0292312707342,0.0249705607495,0.942435612321,0.00133091477487,0.00203164142036,2,2
,,,,,0,0
0.00588620061004,0.00536966595118,0.170971824675,0.817616494909,0.000155813853972,2,3
0.0,1.0,4.08502691956e-16,0.0,0.0,4,1
0.999066143576,0.000281702291413,0.0,0.000652154132909,0.0,0,0
0.527860197106,0.43501133484,0.0,0.0371284680538,0.0,0,0
0.0,0.000835120800543,1.75841518175e-08,0.0,0.999164861615,4,4
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.999999460052,2.50506896763e-07,2.13450142796e-07,7.57858468777e-08,2.05001330149e-10,0,0
0.762697225119,0.0,0.0023169245702,0.23496596004,1.98902703179e-05,3,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0267285649596,0.0183549190897,0.953707344419,0.00113860833684,7.05631949423e-05,1,2
0.0,1.0,0.0,0.0,0.0,1,1
0.064588359128,0.216249444604,0.232411609002,0.315549093587,0.17120149368,0,3
1.0,0.0,0.0,0.0,0.0,0,0
1.0,0.0,0.0,0.0,0.0,0,0
2.05396607573e-05,0.00264412912432,0.00112407697717,0.00064305408943,0.995568200148,1,4
0.0,0.0,1.0,0.0,0.0,2,2
0.0883532617964,0.339462175483,0.0843583923561,0.0568744308987,0.430951739466,1,4
2.0490441264e-05,0.999979509559,0.0,0.0,0.0,1,1
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,2,2
1.69525394887e-08,0.993844164839,2.83497241223e-07,0.00614135623347,1.41784776531e-05,3,1
,,,,,4,0
,,,,,4,0
0.166769414338,0.217017997415,0.330076066421,0.162192999901,0.123943521925,3,2
0.0,0.0,0.0,1.0,0.0,3,3
0.000814792460585,2.97590475983e-05,0.0,0.999155448413,7.84537454119e-11,3,3
1.31148345334e-05,0.999920231257,3.42718184547e-05,0.0,3.23820896426e-05,1,1
,,,,,2,0
2.3198544736e-05,0.999976801452,0.0,0.0,2.95143895275e-12,1,1
0.0,0.00264676884641,0.266567963704,0.730248535039,0.000536732411042,1,3
0.0172023519447,0.198355630932,0.125026761484,0.659415255639,0.0,0,3
0.0,0.0,1.0,0.0,0.0,2,2
1.07684504239e-05,2.1718328852e-06,5.02604467727e-07,0.99998648974,6.73719338088e-08,3,3
0.212781614153,8.59866937604e-05,0.787132399153,0.0,0.0,2,2
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
0.0,1.0,0.0,0.0,0.0,2,1
0.0,1.0,0.0,0.0,0.0,0,1
0.421276055245,0.00181854426001,0.0121536410201,0.562576522855,0.00217523661965,4,3
0.00298615535896,0.0,0.997013844641,0.0,0.0,2,2
0.0,0.0,2.22906115092e-10,0.999999999777,0.0,3,3
3.44957068949e-09,2.30255980812e-11,0.999999996527,0.0,0.0,2,2
0.0,0.00584610674247,0.994153893258,0.0,0.0,3,2
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,0.0,0.0,1.0,4,4
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.000151981894564,0.0,0.0,0.999848018105,0,4
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
0.0,1.0,0.0,0.0,0.0,1,1
0.999999999532,4.62942186695e-10,5.05491175279e-12,0.0,0.0,0,0
0.000735061279015,0.00186041336277,0.000335187610357,0.997061280026,8.05772163378e-06,3,3
0.0,2.43094192318e-05,0.999975690581,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
1.18938713453e-06,0.000345235360858,0.0,0.999653512087,6.31645108693e-08,2,3
,,,,,4,0
0.909405438853,0.0,0.090587631508,0.0,6.92963891194e-06,0,0
0.073049146125,7.97053192914e-05,0.926813836783,4.73399392419e-07,5.68383728153e-05,2,2
0.00819303149735,0.324805853838,0.398608516597,0.267471781196,0.000920816871432,3,2
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,0,0
,,,,,0,0
0.0,0.0,1.0,0.0,0.0,1,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.999999998954,4.11425434306e-12,1.04223114466e-09,0.0,1,1
0.0,0.0,0.0,1.0,0.0,3,3
,,,,,3,0
,,,,,1,0
1.0,0.0,0.0,0.0,0.0,3,0
0.0,0.626853943569,0.0716937373391,0.0631521486094,0.238300170482,2,1
0.0,0.999999791345,0.0,0.0,2.08655299601e-07,3,1
,,,,,3,0
0.0,1.0,2.43789948187e-22,0.0,0.0,1,1
0.0,0.342100111557,0.641979538291,0.00120966645315,0.0147106836989,2,2
1.0,0.0,0.0,0.0,0.0,0,0
0.557231848983,0.0369758583464,0.405792151122,0.0,1.41548571637e-07,3,0
0.0,0.0,0.0,0.0,1.0,4,4
0.13180153349,0.275876015165,0.225064944499,0.321465589816,0.0457919170291,1,3
0.00395338448369,0.0419864077392,0.00177730146589,0.952282906311,0.0,3,3
0.0,0.0,1.0,0.0,0.0,2,2
0.976308459753,0.013906879168,0.00978466107927,0.0,0.0,0,0
,,,,,2,0
,,,,,2,0
0.0,0.128932220433,0.000403129919841,3.5429033938e-06,0.870661106744,4,4
1.0,0.0,0.0,0.0,0.0,0,0
2.99421058328e-06,0.00811480152322,0.00115717723286,0.990725027033,0.0,3,3
9.83314472495e-05,0.998417850901,1.25699640721e-05,0.0,0.00147124768718,0,1
0.0173993669945,0.236304126518,0.210367686658,0.534358383511,0.0015704363191,2,3
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,1.0,0.0,3,3
0.999999999961,3.8621406473e-11,0.0,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,2,1
0.0,1.12729332247e-05,0.0,5.37501272031e-06,0.999983352054,4,4
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,0,0
0.0,1.0,0.0,0.0,0.0,3,1
,,,,,4,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0776589270719,0.0,0.921866652738,0.000474420190206,4,3
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,0.0,0.0,1.0,4,4
0.0,1.0,0.0,0.0,0.0,1,1
0.999278028435,0.000719071981004,1.14448779224e-06,0.0,1.75509630007e-06,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.956508731201,0.0,0.0434909623934,3.0640588864e-07,3,1
1.0,0.0,0.0,0.0,0.0,0,0
0.0109822861756,1.02200989557e-05,1.68217994613e-05,0.988990671926,0.0,3,3
0.0,1.0,0.0,0.0,0.0,1,1
0.0,3.34564133429e-09,0.0,0.999999996654,0.0,3,3
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,2,0
0.990526646622,0.00947335337834,0.0,0.0,0.0,0,0
0.642067944835,0.0970263791282,0.240853340215,0.0116544088857,0.00839792693692,0,0
0.0,0.0,0.0,1.0,0.0,3,3
1.0,0.0,0.0,0.0,0.0,0,0
0.999831014687,1.4946621834e-06,1.67602568776e-06,0.000165814624992,0.0,0,0
0.151624631129,0.163239031511,0.324001516643,0.257469936393,0.103664884325,4,2
,,,,,2,0
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,4,0
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,2,0
,,,,,4,0
0.0,1.0,0.0,0.0,0.0,1,1
0.116258036218,0.323237659324,0.295655134946,0.162270566346,0.102578603167,2,1
,,,,,4,0
,,,,,1,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
1.0,0.0,0.0,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.999999999896,1.0442425611e-10,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,2,0
,,,,,0,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.999999930716,6.92835714938e-08,0.0,0.0,0,1
0.0,1.24093337391e-16,0.0,0.0,1.0,4,4
1.0,0.0,0.0,0.0,0.0,0,0
0.000104755085026,0.999895244915,0.0,0.0,0.0,1,1
0.0,0.0,0.0,1.0,0.0,3,3
0.0219273245892,0.0,0.516879369694,0.408022509843,0.053170795874,3,2
0.0,0.0,1.0,0.0,0.0,2,2
0.106028038111,0.072177185126,0.0,0.821794776763,0.0,3,3
0.166769414338,0.217017997415,0.330076066421,0.162192999901,0.123943521925,2,2
0.0,1.0,3.00514661382e-19,0.0,0.0,1,1
5.18045534063e-05,1.79991166891e-08,0.0,0.999948177447,0.0,3,3
0.0,0.0,0.0,0.0,1.0,4,4
0.0175206325953,0.0436656490552,0.137359842786,0.800859141076,0.000594734487203,1,3
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,3,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,1.0,0.0,3,3
1.0,0.0,0.0,0.0,0.0,0,0
6.28216184424e-23,1.0,0.0,0.0,0.0,3,1
0.0,1.0,0.0,0.0,0.0,1,1
0.110494295101,0.685469262264,0.179492013079,0.0220248273829,0.00251960217377,0,1
0.0,1.99566136834e-27,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,3,3
0.367486639693,0.334053130415,0.0571365406945,0.133995772037,0.10732791716,2,0
0.166769414338,0.217017997415,0.330076066421,0.162192999901,0.123943521925,2,2
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,0,0
1.0,0.0,0.0,0.0,0.0,0,0
0.402327474386,0.18331212899,0.321037751196,0.0113008291547,0.0820218162733,3,0
0.0,0.00658348220298,0.00699442198685,0.971609239577,0.0148128562332,4,3
,,,,,2,0
0.0,0.0,0.0,0.0,1.0,0,4
1.0,0.0,0.0,0.0,0.0,0,0
0.0,1.22048674261e-11,0.0,0.0,0.999999999988,4,4
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,1,0
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,0,0
,,,,,3,0
1.02576631798e-05,0.000557208317226,2.77710364649e-07,1.5620924221e-07,0.9994321001,4,4
0.00132798703906,0.041871149441,0.94892089583,0.00784140732361,3.85603666798e-05,2,2
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.133596134585,0.0594170739481,0.310613233114,0.265419722438,0.230953835915,3,2
,,,,,3,0
0.0,0.000198593711028,0.0,0.998152240573,0.00164916571593,3,3
0.00245383342561,0.997546166574,0.0,0.0,0.0,1,1
0.0,3.62644447869e-09,0.999999996374,0.0,0.0,2,2
,,,,,1,0
0.0,0.0,0.0,0.0,1.0,4,4
0.998723558627,0.000220775694107,0.0,0.00105565352925,1.21498091117e-08,1,0
0.950174036079,0.0,0.0498259639215,0.0,0.0,3,0
,,,,,1,0
1.5515532043e-14,0.99999983687,1.63130086762e-07,0.0,0.0,1,1
0.00311328197924,0.990602202846,6.8393591311e-06,0.0,0.00627767581594,1,1
0.0,1.0,0.0,0.0,0.0,1,1
0.190830473686,0.340607832769,0.317268533024,0.117441169689,0.0338519908313,1,1
0.0,0.820831272762,0.179168727238,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,2,0
0.153871445431,0.846126875824,1.67874571148e-06,0.0,5.63158591036e-15,0,1
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
1.0,0.0,0.0,0.0,0.0,0,0
,,,,,2,0
0.022626475871,0.175064454472,0.623010345517,0.0,0.17929872414,0,2
0.0,0.996649540719,0.0,0.0,0.00335045928132,4,1
0.0,0.998329488433,0.00167051156735,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.150304600537,0.0,0.841463976641,0.00823142282144,3,3
0.0119956306794,0.251851980205,0.000348644540406,0.0,0.735803744576,3,4
,,,,,0,0
1.47884530163e-06,0.999998521155,0.0,0.0,0.0,1,1
0.0,1.66396011598e-07,0.999999833604,0.0,0.0,2,2
0.0,0.999999999998,2.45177963135e-13,0.0,1.64584317648e-12,1,1
1.59822326619e-09,0.912123533129,2.77230706659e-07,0.0,0.0878761880418,4,1
0.0,0.999999999998,0.0,0.0,1.82669181249e-12,1,1
0.00498967308243,0.00353077761464,0.22160688301,0.769815256484,5.74098091822e-05,2,3
,,,,,3,0
0.0,0.330565345973,0.0,0.000436602094041,0.668998051933,3,4
0.994631305157,0.0,0.00536869484302,0.0,0.0,0,0
0.999497146172,0.000443343793049,0.0,5.95100347902e-05,0.0,0,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,1.0,0.0,0.0,0.0,1,1
1.0,0.0,0.0,0.0,0.0,0,0
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,1.0,0.0,3,3
1.0,5.5023508573e-14,1.16366767662e-14,0.0,2.09633867559e-17,0,0
0.000110169708588,0.998552771093,0.000587144755505,0.0,0.000749914442628,3,1
,,,,,1,0
,,,,,0,0
1.67821823103e-15,1.34869050019e-14,1.65035679741e-12,0.0,0.999999999998,4,4
0.0,0.919101192908,0.00366615490092,0.0,0.0772326521909,1,1
6.91410662334e-07,0.999017186436,5.11231211686e-12,4.16145913853e-07,0.000981706002726,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,1.0,0.0,3,3
0.0,1.0,5.01950786318e-21,0.0,8.40838276589e-19,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.999983551629,0.0,2.22476670782e-06,1.42236047483e-05,0.0,0,0
0.060438218018,0.0231340680733,0.020017285556,0.87586279415,0.0205476342029,0,3
0.0,0.0,0.0,0.0,1.0,4,4
0.0,1.0,0.0,0.0,0.0,0,1
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,1,0
0.166769414338,0.217017997415,0.330076066421,0.162192999901,0.123943521925,4,2
0.0,1.0,0.0,0.0,0.0,1,1
0.000240779808406,0.998318469826,0.0,0.0,0.00144075036566,4,1
0.0,0.636952069875,0.363047930125,0.0,0.0,2,1
,,,,,1,0
0.0,0.0196493622483,0.00161149285761,0.0,0.978739144894,4,4
0.00458931446328,0.0,0.957483227538,0.0379274579984,0.0,3,2
0.0,0.0,0.0,1.0,0.0,3,3
1.90108134001e-14,2.58891213852e-10,9.20343107542e-16,0.999541413625,0.000458586116393,3,3
0.0815698237062,0.000282603484441,0.0181715683957,0.899940752081,3.52523325028e-05,0,3
7.93557951027e-07,0.999999183291,2.31498811898e-08,0.0,1.38230847666e-12,1,1
0.56955435094,0.0288542630671,0.331033560316,0.0227908439325,0.0477669817451,2,0
0.99207547239,0.00357914210874,0.00430991886902,0.0,3.54666322324e-05,0,0
0.0786916026109,0.136077978297,0.700378862772,0.0848515563196,0.0,2,2
,,,,,0,0
0.166769414338,0.217017997415,0.330076066421,0.162192999901,0.123943521925,3,2
,,,,,1,0
0.0,0.0,0.0,1.0,0.0,3,3
8.99634641973e-11,8.35076674335e-06,9.48247566397e-08,0.999991554319,0.0,3,3
0.0,4.17961955352e-06,0.999920232786,0.0,7.55875941791e-05,3,2
0.00707527915746,0.00135350210937,0.88263204338,5.71259394301e-05,0.108882049414,2,2
0.0,7.52918250785e-15,0.0,0.0,1.0,4,4
0.0274556299924,0.504284773845,0.0164747835735,0.379780223757,0.0720045888321,3,1
0.0,0.0,1.0,0.0,0.0,2,2
0.000730685192342,0.236647238669,0.762535784229,3.85771986718e-05,4.77147109304e-05,2,2
0.655139007445,0.162117456465,0.159312630576,0.0214066591247,0.00202424638885,1,0
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,2.35009340238e-24,0.0,0.0,1.0,4,4
0.224096836646,0.0544100278754,0.471138676298,0.244336956525,0.00601750265532,0,2
0.438263513168,0.166353670066,0.370945347398,0.0244374693686,0.0,3,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.102034669931,0.39289592905,0.242504860503,0.06122496372,0.201339576797,0,1
3.49146269214e-13,6.82182744697e-08,1.03933027503e-10,3.88291908513e-09,0.999999927795,4,4
0.0,0.0,0.0,1.0,0.0,3,3
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,0,0
1.0,5.78532460797e-24,0.0,0.0,0.0,0,0
1.0,0.0,0.0,0.0,0.0,0,0
1.0,0.0,0.0,0.0,0.0,0,0
,,,,,2,0
0.463646561147,0.0445768607137,0.154019312355,0.276010614765,0.0617466510193,4,0
0.000929447436378,0.00112644328652,0.827226764278,0.170414128285,0.000303216714002,3,2
,,,,,0,0
,,,,,0,0
0.0,0.183733793032,0.726376938073,0.0,0.0898892688947,4,2
0.639507505674,0.257416048455,0.102708245287,0.0,0.00036820058376,0,0
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,1.0,0.0,3,3
0.959019069557,0.000507336090728,0.0369116786121,0.00356191574024,0.0,0,0
0.0,0.999839928324,1.39031223646e-06,0.0,0.000158681363831,1,1
,,,,,4,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
1.06309681236e-10,0.999999998063,0.0,1.8306156267e-09,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,2.93817134211e-09,0.999999939801,5.72582075252e-08,2.77986369328e-12,2,2
,,,,,4,0
0.000541852017438,0.00131587490165,8.27115278442e-05,0.984587256897,0.013472304656,3,3
0.0516514650308,0.936567921341,0.0072419927545,0.00176015486134,0.00277846601275,1,1
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,1.0,0.0,0.0,2,2
0.235500559713,0.153276246221,0.569117360324,0.0369932742374,0.00511255950541,4,2
0.0,0.0,1.77518787613e-12,0.999999999998,0.0,3,3
0.0,0.99999919063,8.09369746703e-07,0.0,0.0,1,1
0.0,2.42285395155e-09,0.0,0.999999962659,3.49184108571e-08,3,3
0.0,0.000518226481439,4.29013190963e-07,0.103051474096,0.896429870409,2,4
0.914669763984,0.0677919479894,0.0175233591234,0.0,1.4928903109e-05,2,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.999908017979,5.89940987717e-05,0.0,3.29879223807e-05,1,1
0.29743844167,0.274345810007,0.101027357662,0.0524751928291,0.274713197833,4,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,6.24943741251e-07,0.999999255909,1.19146860859e-07,3,3
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,0.0,1.0,0.0,3,3
0.0,3.5106499394e-09,0.0,0.0,0.999999996489,4,4
0.0,1.0,1.10662139022e-13,0.0,0.0,1,1
1.0,0.0,1.00850898988e-17,0.0,0.0,0,0
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,4,0
0.0,1.0,0.0,0.0,0.0,0,1
0.0,0.586725787776,0.319370920941,0.0,0.0939032912831,2,1
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,1.0,0.0,0.0,0,2
0.938915069411,0.0,0.0602398262929,0.0,0.000845104296209,0,0
0.0340050549936,0.0789127150086,0.0141437478025,0.872466104857,0.000472377338196,3,3
0.0,0.0,1.0,0.0,0.0,2,2
1.0,0.0,0.0,0.0,0.0,1,0
0.0,0.617202133506,0.0,0.0,0.382797866494,3,1
0.999998379684,0.0,1.61855229348e-06,0.0,1.76394924789e-09,1,0
,,,,,3,0
0.0064608430175,0.000197312815646,7.29477903891e-05,0.993268892228,4.14877407296e-09,3,3
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.000683577727855,0.998997262849,0.0,0.000319159423567,1,2
,,,,,3,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,1.0,0.0,3,3
,,,,,4,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.999999999947,0.0,5.30603799286e-11,2,2
0.0104306798387,0.00300615882585,0.0258647648642,0.96069739445,1.00202128931e-06,3,3
0.00020316554412,0.556492728966,0.410921684728,0.0319204875108,0.000461933251165,2,1
,,,,,1,0
0.173194542954,0.198327523747,0.305826338141,0.237896972503,0.0847546226548,0,2
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,3,0
0.00294448514147,0.99659399711,0.0,0.00046151774829,0.0,1,1
,,,,,3,0
0.999999931449,0.0,6.85513934149e-08,0.0,0.0,3,0
0.0,0.0,1.0,0.0,0.0,2,2
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,1.0,0.0,0.0,1,2
0.0,0.000216296449627,1.10535969619e-11,0.0,0.999783703539,4,4
0.0,1.18382881543e-23,0.0,0.0,1.0,4,4
,,,,,4,0
,,,,,1,0
0.0,0.0,0.0,0.0,1.0,0,4
0.226240597471,0.0710654411648,0.425725193755,0.269518458951,0.00745030865796,2,2
0.999889820806,0.0,0.0,0.0,0.000110179194202,1,0
5.78206990112e-06,2.21355315718e-05,0.0,9.58140174965e-06,0.999962500997,1,4
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.625678232269,0.0,0.0,0.374321767731,3,1
,,,,,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0493147119754,0.0,0.0,0.950685288025,4,4
0.0040387749312,0.0023819233024,0.843886405324,0.149628324284,6.45721585606e-05,3,2
,,,,,3,0
0.99997946293,1.98663696887e-05,0.0,0.0,6.70700737751e-07,0,0
0.0,0.999883681337,0.000116318663044,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
4.13122649201e-05,0.999958020447,0.0,6.67287807653e-07,0.0,1,1
0.00109415484949,0.000199236426915,0.998706608724,0.0,0.0,0,2
,,,,,4,0
,,,,,0,0
0.793516346501,0.0235040277061,0.0232832468412,0.0,0.159696378952,0,0
0.0,1.0,0.0,0.0,0.0,1,1
1.0,0.0,0.0,0.0,0.0,0,0
0.00333210217387,0.00602859122194,6.12316582072e-05,0.0142404909099,0.976337584036,1,4
0.131106687236,0.225936083863,0.359613186365,0.180362799118,0.102981243418,1,2
0.985305698886,0.0146943011141,0.0,0.0,0.0,3,0
,,,,,4,0
1.0,0.0,0.0,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,1,1
0.276859045846,0.302323280857,0.230557302441,0.0,0.190260370857,1,1
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,0,0
0.0,0.394095448218,0.0483481546516,0.55755639713,0.0,3,3
0.0,0.0,0.0,0.0,1.0,4,4
0.0,1.0,0.0,0.0,0.0,1,1
3.71496253072e-07,0.128706448169,6.3498099947e-05,0.0,0.871229682235,4,4
0.994086935013,0.00014396795663,0.00569225975492,7.31743756431e-05,3.66289977039e-06,0,0
0.0,0.0,0.0,0.0,1.0,4,4
0.236195542913,0.762786372568,0.000988911566419,0.0,2.91729528281e-05,0,1
1.0,3.24423713604e-16,0.0,0.0,0.0,0,0
,,,,,1,0
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,3,0
0.0,0.0,0.0,1.0,0.0,3,3
9.93725561672e-07,0.000549529762416,0.999449476512,0.0,0.0,1,2
0.156236753249,0.0464744401773,0.0995642500825,0.696962260511,0.000762295980004,3,3
,,,,,2,0
,,,,,3,0
0.0,1.0,0.0,0.0,0.0,2,1
0.948597351133,0.024860874877,0.013329293014,0.0132124809762,0.0,0,0
0.0,1.0,0.0,0.0,0.0,1,1
1.0,0.0,0.0,0.0,0.0,0,0
,,,,,3,0
,,,,,1,0
0.0,0.832432896157,0.0,0.0,0.167567103843,4,1
0.0950815529332,0.491607395163,0.383109229806,0.0302018220974,0.0,1,1
0.0,0.0,0.0,1.0,0.0,3,3
0.711382066515,0.043824478317,0.175322756593,0.057649301601,0.0118213969739,2,0
0.0,1.0,0.0,0.0,0.0,3,1
0.999948836489,4.43724647094e-05,6.78647508112e-06,0.0,4.57146874622e-09,4,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,1.37847554161e-05,0.0,0.999986215245,0.0,3,3
0.0,1.25529139269e-17,0.0,0.0,1.0,4,4
5.96345345658e-08,0.00036389840056,0.999636041965,0.0,0.0,3,2
0.0,1.0,0.0,0.0,0.0,4,1
0.0,0.0,0.0,1.0,0.0,3,3
0.0026021233155,0.00659215719153,5.89267003738e-05,0.987135742029,0.00361105076382,3,3
0.467772105815,0.329507503161,0.027413420881,0.173583765109,0.00172320503391,1,0
0.270487966715,0.383342972111,0.210641728558,0.0954171210568,0.0401102115599,2,1
0.00255118835153,0.784265630512,1.96832798677e-06,9.41047405388e-07,0.213180271761,0,1
0.99709892495,0.0,0.0,0.00290107505046,0.0,0,0
0.0,0.999999999515,4.85335748048e-10,0.0,0.0,1,1
0.0,0.0,0.0,1.0,0.0,3,3
0.568393116166,0.0154703339667,0.0318372968815,0.384299252986,0.0,0,0
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0988925339596,0.0,0.0,0.90110746604,4,4
0.0,0.0,0.0,1.0,0.0,3,3
0.0106820882204,0.000148717400884,0.00259061356514,0.986578580814,0.0,2,3
0.0,8.51188661278e-12,1.1156562004e-18,0.0,0.999999999991,3,4
0.0,0.0,0.0,1.0,0.0,3,3
0.0,1.0,0.0,0.0,0.0,1,1
0.911529302296,0.088457011929,1.36857753513e-05,0.0,0.0,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.978150977598,0.0,0.0,0.021849022402,1,1
,,,,,4,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
1.0,0.0,0.0,0.0,0.0,0,0
0.134418284722,0.110931596507,0.388542637771,0.0929565298974,0.273150951103,0,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.999999822034,1.77965990817e-07,0.0,0.0,1,1
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
5.47969395238e-08,9.88892480103e-10,2.29053605361e-05,0.999977038854,7.87803641012e-14,3,3
0.0,0.245805531679,0.636441923794,0.0553349303702,0.0624176141574,2,2
0.881640745402,0.117852385403,0.0,0.0,0.000506869195766,1,0
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,3,0
0.999999601246,0.0,3.9875375942e-07,0.0,0.0,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,3,4
0.0,0.0,1.0,0.0,0.0,2,2
1.0,0.0,0.0,0.0,0.0,0,0
,,,,,1,0
0.0,0.0,0.0,0.0,1.0,4,4
